t ω_g β v_dc err_v i_f_ref_d λ v_w ω_t ω_g_rated m_m_ref
0.0 1.5121205925046517 0.0 18769.212687350253 -13369.212687350251 -983.6682035234948 6.0632184429254625 12.663241597304907 1.9195 1.9195 -636300.0
0.1 1.5248615891929043 0.0 3241.1850248203796 2158.8149751796204 1643.107675884926 5.931814215157087 12.943763444885082 1.9195 1.9195 -646624.6564790278
0.2 1.5375526153075703 0.0 5200.750433279888 199.2495667201124 447.02748690012857 5.898372147455987 13.017150847817529 1.9195 1.9195 -657567.3705602032
0.30000000000000004 1.5424298974786554 0.0 5525.682695699498 -125.68269569949828 539.632588851394 7.146746325409673 10.743350400869131 1.9195 1.9195 -668558.4430805114
0.4 1.5510353698539971 0.0 5389.543900484227 10.456099515772316 578.1894076102581 6.480414454225207 11.848007645551082 1.9195 1.9195 -672806.6487862653
0.5 1.5544660285295135 0.0 5401.648099665466 -1.6480996654663256 576.0781938442126 7.38825325759173 10.392172185097396 1.9195 1.9195 -680334.991202582
0.6 1.5585238963027033 0.0 5402.824457393142 -2.824457393142324 580.7566485693078 7.252035044034997 10.58737299720493 1.9195 1.9195 -683347.9184534356
0.7 1.5653586180932269 0.0 5402.776979924913 -2.776979924912297 585.8669832182017 6.728673494031307 11.410867248664683 1.9195 1.9195 -686920.276756007
0.7999999999999999 1.5695515541794554 0.0 5404.162021303251 -4.162021303251043 592.9087107226452 7.191506247584971 10.676483806961027 1.9195 1.9195 -692958.3021959148
0.8999999999999999 1.5760557955822452 0.0 5402.557134701538 -2.5571347015386303 598.2764105496916 6.7523245089657 11.370898999011665 1.9195 1.9195 -696675.5605710362
0.9999999999999999 1.5867515743003655 0.0 5404.8350332099535 -4.835033209953508 606.1731974559684 6.041398097323999 12.708978743514558 1.9195 1.9195 -702461.589058955
1.0999999999999999 1.5929740075720804 0.0 5406.652643727777 -6.652643727777102 617.5968265494267 6.748769154492607 11.37688936194952 1.9195 1.9195 -712028.3419564379
1.2 1.6058598277554461 0.0 5404.243056923521 -4.24305692352101 626.3960146952452 5.6425100527199 13.607419266003642 1.9195 1.9195 -717623.7181927119
1.3 1.6082172416331735 0.0 5407.665275469057 -7.665275469057041 638.9954439667194 7.436460512031383 10.324804371081958 1.9195 1.9195 -729280.6203935668
1.4000000000000001 1.6175472463416285 0.0 5401.151027284776 -1.151027284776099 643.867318209849 6.157219926819742 12.469913518203262 1.9195 1.9195 -731423.370509741
1.5000000000000002 1.6204609560414134 0.0 5406.04563412743 -6.0456341274299525 652.8736522641428 7.281832840982395 10.544048686187855 1.9195 1.9195 -739934.6318248805
1.6000000000000003 1.62899158587507 0.0 5401.913953124202 -1.9139531242021626 658.133761086174 6.249400478095278 12.285978514118426 1.9195 1.9195 -742602.7412034555
1.7000000000000004 1.6362537037498281 0.0 5406.128183896594 -6.128183896594331 667.5798883211372 6.435862182995486 11.930025506584695 1.9195 1.9195 -750441.9223616823
1.8000000000000005 1.6398228590990862 0.0 5404.201019704354 -4.201019704353989 676.0974750567281 7.089206205447209 10.830549680019708 1.9195 1.9195 -757147.8445623067
1.9000000000000006 1.6413224175842485 0.0 5401.569669435982 -1.5696694359818597 680.0903716466726 7.511826125397106 10.221216348500224 1.9195 1.9195 -760454.5758085194
2.0000000000000004 1.649274331259573 0.0 5401.646682366739 -1.6466823667390114 683.0760869422644 6.27973960732024 12.226621611905404 1.9195 1.9195 -761846.0279497894
2.1000000000000005 1.659479665128793 0.0 5406.572167657411 -6.572167657411667 693.0344644950546 5.881943926241719 13.053507643528107 1.9195 1.9195 -769245.9258257841
2.2000000000000006 1.66521358318359 0.0 5406.64745263145 -6.647452631449506 705.1873243395094 6.6074838901359785 11.620156973007756 1.9195 1.9195 -778795.2162384046
2.3000000000000007 1.6708866179419504 0.0 5403.291275480991 -3.291275480991332 712.6432514079606 6.600191999388625 11.632994920013255 1.9195 1.9195 -784186.3793106902
2.400000000000001 1.681395957217303 0.0 5404.618493960997 -4.618493960996707 720.5462102029454 5.7597241051405605 13.330499620888745 1.9195 1.9195 -789538.5990569459
2.500000000000001 1.6925288686766664 0.0 5408.1553637702755 -8.155363770275319 733.9953591947258 5.62040704495751 13.66093227516059 1.9195 1.9195 -799501.720806924
2.600000000000001 1.6927628289744376 0.0 5406.367639084013 -6.367639084012994 746.4252369026967 7.623713857190807 10.071206952183797 1.9195 1.9195 -810124.1430847475
2.700000000000001 1.702835156334636 0.0 5400.060597911244 -0.060597911244574476 749.2104983312619 5.757710839943336 13.335160819009735 1.9195 1.9195 -810348.1274305526
2.800000000000001 1.7054481421843186 0.0 5407.507755317176 -7.507755317175893 759.8146190875306 7.065054175309466 10.867574132456934 1.9195 1.9195 -820020.3326967949
2.9000000000000012 1.7076868429921481 0.0 5400.8362739355325 -0.8362739355324237 764.1762173171784 7.13382515001759 10.762809346372988 1.9195 1.9195 -822538.8918142882
3.0000000000000013 1.7158689969511383 0.0 5402.384991514417 -2.3849915144171967 767.8912505096579 6.025641104379402 12.742212599452152 1.9195 1.9195 -824699.7632344168
3.1000000000000014 1.7214769058350328 0.0 5406.488397438955 -6.4883974389546815 778.0446389032579 6.44897171683935 11.905774032085535 1.9195 1.9195 -832621.5740766242
3.2000000000000015 1.7261826788162042 0.0 5403.598562194778 -3.5985621947784003 785.8660935498175 6.596213994142632 11.640010476946294 1.9195 1.9195 -838072.9181150458
3.3000000000000016 1.7274135776858437 0.0 5402.7637972818 -2.7637972818003784 791.2860742904603 7.279947101319243 10.5467799327946 1.9195 1.9195 -842661.0379744306
3.4000000000000017 1.7294331706483113 0.0 5400.548321109611 -0.5483211096103312 793.2305087813847 7.106331263079603 10.804449885260004 1.9195 1.9195 -843863.2286159992
3.5000000000000018 1.734000668390817 0.0 5402.01095243545 -2.0109524354502137 796.2964289134087 6.596073705932362 11.64025804183264 1.9195 1.9195 -845837.5751436962
3.600000000000002 1.7409507111393157 0.0 5404.166966040637 -4.166966040637227 803.0203278972974 6.1513291940741395 12.48185515318636 1.9195 1.9195 -850311.2523246874
3.700000000000002 1.74746836918029 0.0 5405.4846225311285 -5.484622531128059 812.514954644887 6.204445134144232 12.374998624367741 1.9195 1.9195 -857141.172272743
3.800000000000002 1.752948732434001 0.0 5404.677029216559 -4.677029216559469 821.4303687642176 6.36878938378195 12.055666371307458 1.9195 1.9195 -863571.0043235739
3.900000000000002 1.7540228194627001 0.0 5403.296384771934 -3.29638477193376 828.0580352956936 7.2227969843158375 10.630230943321026 1.9195 1.9195 -868996.1143156693
4.000000000000002 1.763353207523482 0.0 5401.47209438227 -1.4720943822707604 831.529883423613 5.671428424569175 13.538035615045697 1.9195 1.9195 -870061.3632781948
4.100000000000001 1.7632491071862064 0.0 5406.907034167805 -6.907034167804839 841.8860625841328 7.454638997809165 10.299626852831476 1.9195 1.9195 -879342.4303518919
4.200000000000001 1.766430684038757 0.0 5399.034031800525 0.9659681994753178 843.4535958782212 6.750558809089171 11.373873211299326 1.9195 1.9195 -879238.6086772074
4.300000000000001 1.7722319504351411 0.0 5403.318351719656 -3.318351719655738 847.7195829346385 6.248018477325406 12.288696052779164 1.9195 1.9195 -882414.4378360548
4.4 1.7796961695926312 0.0 5405.249103830065 -5.249103830065269 856.5225513603347 5.933179704776698 12.940784506861604 1.9195 1.9195 -888219.9611612813
4.5 1.7846084200893844 0.0 5405.638736638413 -5.638736638413167 866.6931513078065 6.366236439522914 12.060500851544543 1.9195 1.9195 -895717.6593745269
4.6 1.7877718458648455 0.0 5403.162960543395 -3.162960543394342 873.5405870481362 6.682728011347025 11.489319910915183 1.9195 1.9195 -900669.135851651
4.699999999999999 1.7919126161879977 0.0 5402.378411386431 -2.3784113864313894 878.2328639620172 6.483668065181611 11.842062121027066 1.9195 1.9195 -903865.0472867867
4.799999999999999 1.7946724369452025 0.0 5403.2277997551 -3.2277997551004436 883.7892802448006 6.738104628181091 11.394895781059766 1.9195 1.9195 -908056.8930423904
4.899999999999999 1.7949921618837517 0.0 5401.579435616866 -1.579435616866322 887.3832921251278 7.245937191249666 10.596282851129459 1.9195 1.9195 -910856.1412972393
4.999999999999998 1.7890036419759912 0.0 5398.809884774784 1.1901152252155676 886.3761004743503 9.134922185748328 8.40510717428845 1.9195 1.9195 -911180.7123541767
5.099999999999998 1.7906079740997218 0.0 5395.529496527769 4.470503472231184 879.5725522264853 6.9849884850225346 10.992144105124076 1.9195 1.9195 -905111.0239677504
5.1999999999999975 1.793595237015307 0.0 5402.717040871389 -2.717040871389105 881.5053693420464 6.697304106588923 11.464314413386502 1.9195 1.9195 -906735.1121020095
5.299999999999997 1.7966094094860159 0.0 5402.632155956865 -2.632155956865246 886.3661024147385 6.6819304038081615 11.490691366112044 1.9195 1.9195 -909763.0396362019
5.399999999999997 1.7981913882396603 0.0 5402.101074180091 -2.1010741800909414 890.4425500601974 6.963630432568844 11.02585795491107 1.9195 1.9195 -912823.3587077438
5.4999999999999964 1.791455596871779 0.0 5399.647968367399 0.35203163260081705 890.8373929422213 9.452705901878183 8.122541925772216 1.9195 1.9195 -914431.6135994674
5.599999999999996 1.7919028498542944 0.0 5394.526542288693 5.473457711307056 882.976029614767 7.228462164881137 10.621899686081093 1.9195 1.9195 -907593.7603932791
5.699999999999996 1.7961718141683682 0.0 5402.14047275537 -2.1404727553696574 883.6712096574886 6.4456228711911345 11.911959718147651 1.9195 1.9195 -908046.9948337484
5.799999999999995 1.7939340148296978 0.0 5402.972773165841 -2.9727731658409744 888.7674074964351 7.873844247695273 9.75127238800463 1.9195 1.9195 -912378.7450044445
5.899999999999995 1.7979435761376723 0.0 5398.160085689709 1.8399143102908857 887.435424055552 6.487961494547914 11.834225598367256 1.9195 1.9195 -910106.747776416
5.999999999999995 1.7943135243149018 0.0 5402.898427120177 -2.898427120176906 890.7391842003179 8.271936910607533 9.281985686029717 1.9195 1.9195 -914179.5919212514
6.099999999999994 1.7934405798130024 0.0 5396.407076289567 3.592923710432431 886.9056877912736 7.52809656085665 10.19912528742364 1.9195 1.9195 -910491.857456932
6.199999999999994 1.7978744472443473 0.0 5400.574344201073 -0.57434420107267 886.1915391173617 6.4094522864248935 11.979182708422478 1.9195 1.9195 -909606.1532468955
6.299999999999994 1.7937581265663896 0.0 5403.011969244626 -3.0119692446263193 890.6789257242949 8.427605258615843 9.110535869190723 1.9195 1.9195 -914109.2949337185
6.399999999999993 1.788934325802009 0.0 5395.217093255707 4.782906744292267 885.2168850813086 8.688414593601747 8.83705527318433 1.9195 1.9195 -909928.291660974
6.499999999999993 1.7871975713302362 0.0 5396.553510466985 3.4464895330148213 878.3328288697109 7.767281972736962 9.885053776790466 1.9195 1.9195 -905040.8870308442
6.5999999999999925 1.7838901238626057 0.0 5398.930086369067 1.0699136309330493 875.3640090017279 8.217113694011731 9.34391355153743 1.9195 1.9195 -903284.4549563468
6.699999999999992 1.7860219303167084 0.0 5398.035831935148 1.9641680648517992 872.1428528188361 6.8925016557638745 11.13964186512636 1.9195 1.9195 -899944.2518513127
6.799999999999992 1.7793660537814984 0.0 5401.061135349568 -1.061135349567403 872.8051852668793 9.482070434936773 8.097387646173077 1.9195 1.9195 -902096.4620998242
6.8999999999999915 1.7739599488017481 0.0 5393.623638802782 6.376361197217687 864.2708137282164 8.974641177527007 8.555216691254612 1.9195 1.9195 -895385.3968873636
6.999999999999991 1.777493276407176 0.0 5397.406476173051 2.5935238269490557 857.9129615084249 6.646129084373161 11.552589338135254 1.9195 1.9195 -889952.9069066239
7.099999999999991 1.7789057470896281 0.0 5403.868420478916 -3.868420478915943 862.2639118605911 7.065188164347068 10.867368032383558 1.9195 1.9195 -893501.6079218445
7.19999999999999 1.7725338084716225 0.0 5399.4757996360095 0.5242003639909382 863.1655238307881 9.387696186386343 8.178790458871395 1.9195 1.9195 -894922.1998076622
7.29999999999999 1.7669246262531626 0.0 5393.894125929727 6.1058740702730985 854.3400863114409 9.08957159762441 8.447042764927085 1.9195 1.9195 -888522.5616950657
7.39999999999999 1.7606015120308007 0.0 5395.705620481441 4.294379518559183 845.7004149639954 9.429406042381025 8.142612552148856 1.9195 1.9195 -882908.0011383736
7.499999999999989 1.761632734990646 0.0 5396.269862283519 3.7301377164817477 838.6238340056035 7.205885281089155 10.655179343681539 1.9195 1.9195 -876600.1610819021
7.599999999999989 1.7634707961362333 0.0 5402.0291879482465 -2.029187948246216 839.9013814328941 7.029043993281861 10.923249317173703 1.9195 1.9195 -877627.3497377483
7.699999999999989 1.7667790130186773 0.0 5401.774365938903 -1.7743659389036068 843.2618387308656 6.7249408013374 11.417200874798873 1.9195 1.9195 -879459.7115678119
7.799999999999988 1.767841658294197 0.0 5402.361797257583 -2.3617972575830057 847.3419422248952 7.177706891525388 10.697009666228222 1.9195 1.9195 -882762.4852624716
7.899999999999988 1.7675055109883566 0.0 5400.2540153938535 -0.25401539385333427 848.7012519520498 7.493765444984685 10.24585044243494 1.9195 1.9195 -883824.6956247464
7.999999999999988 1.7613962348603118 0.0 5398.585470473738 1.414529526262 846.8158823765405 9.328981665870026 8.230265933622611 1.9195 1.9195 -883488.6168326271
8.099999999999987 1.7556323700719816 0.0 5394.492054626524 5.507945373475771 838.4554268261779 9.209659376456482 8.336898995013858 1.9195 1.9195 -877391.7216797274
8.199999999999987 1.7552905200112565 0.0 5396.530238039091 3.469761960909119 831.2311633849034 7.5388059210455 10.184636771940133 1.9195 1.9195 -871658.8913292425
8.299999999999986 1.7584652108749064 0.0 5401.163696315319 -1.163696315318886 831.3996324217621 6.778405764772423 11.3271472178647 1.9195 1.9195 -871319.4721665843
8.399999999999986 1.7553768840782769 0.0 5401.946258496291 -1.9462584962914584 834.6353178807321 8.26742150248528 9.287055217508756 1.9195 1.9195 -874474.1311140526
8.499999999999986 1.7528542678979269 0.0 5396.740244063064 3.259755936935899 830.867535368017 8.112354754332953 9.464576232812112 1.9195 1.9195 -871405.2158582187
8.599999999999985 1.749055579411118 0.0 5397.9520055098355 2.0479944901644394 826.5997746141145 8.515453593471294 9.016548461830194 1.9195 1.9195 -868902.4582931999
8.699999999999985 1.7444954078891437 0.0 5396.857699881496 3.1423001185041675 821.3039240833125 8.795498666767195 8.729465253642141 1.9195 1.9195 -865140.4647389989
8.799999999999985 1.7464329560770926 0.0 5397.458412876945 2.541587123055562 816.3904925766814 7.066099712528275 10.865966109120734 1.9195 1.9195 -860635.1237197765
8.899999999999984 1.7444292317194279 0.0 5401.826489383901 -1.8264893839012795 817.8863831784228 8.00055933117665 9.596829024291218 1.9195 1.9195 -862547.9382164102
8.999999999999984 1.7471480111018733 0.0 5398.641425352391 1.3585746476094722 816.7465829987151 6.905523459091367 11.118635749316933 1.9195 1.9195 -860569.8298181616
9.099999999999984 1.7513176085246878 0.0 5402.945794143412 -2.945794143411698 820.3211712961959 6.612934657959322 11.61057895946207 1.9195 1.9195 -863254.4016387772
9.199999999999983 1.753357955072261 0.0 5403.077803013316 -3.077803013316335 825.906812458765 7.021587972353702 10.934848399294872 1.9195 1.9195 -867379.659884617
9.299999999999983 1.7511790939296359 0.0 5400.521171648997 -0.5211716489969364 827.9461317898479 8.022669565572171 9.570380454093163 1.9195 1.9195 -869401.8927443732
9.399999999999983 1.7450222566929798 0.0 5397.072349791306 2.9276502086939105 824.042049424973 9.436447838342886 8.13653625975886 1.9195 1.9195 -867242.4603377872
9.499999999999982 1.7429568186417346 0.0 5395.417512714628 4.582487285372018 816.3440011513975 8.023064473946024 9.569909384292522 1.9195 1.9195 -861155.0368728716
9.599999999999982 1.7392300105110226 0.0 5398.8307629197 1.1692370803006868 812.7535714962561 8.533623621778093 8.997350176548082 1.9195 1.9195 -859117.6877825398
9.699999999999982 1.7418094363691028 0.0 5397.964211558072 2.035788441928118 809.3893890595318 6.951096110561424 11.045739949321268 1.9195 1.9195 -855447.6671319022
9.799999999999981 1.7472018172994253 0.0 5403.285730010616 -3.2857300106157945 813.1558083451118 6.403381698095909 11.990539315004614 1.9195 1.9195 -857986.951850195
9.89999999999998 1.7457629898360774 0.0 5403.427573700789 -3.4275737007888707 819.3784092140244 7.84537580897075 9.786656735067599 1.9195 1.9195 -863307.5730378844
9.99999999999998 1.7502301061088914 0.0 5398.772027658548 1.2279723414523995 819.1014874340526 6.561360401223413 11.701841585425457 1.9195 1.9195 -861886.2842374999
10.09999999999998 1.749821339132681 0.0 5403.490448405562 -3.4904484055623803 823.4988689647141 7.574304845350958 10.136903856876964 1.9195 1.9195 -866302.7740005073
10.19999999999998 1.7458708924885817 0.0 5398.443585851651 1.5564141483490905 822.7858315536486 8.578955852523348 8.94980710005828 1.9195 1.9195 -865898.1705004203
10.29999999999998 1.7438570430360962 0.0 5396.739690960553 3.260309039446921 817.5321365181679 8.005506135651295 9.590898901204014 1.9195 1.9195 -861992.8309919543
10.399999999999979 1.7374541927936415 0.0 5398.128986658992 1.8710133410078058 813.5135076879625 9.59251475897454 8.004157609261572 1.9195 1.9195 -860005.3729153777
10.499999999999979 1.73121719381289 0.0 5394.593453686478 5.406546313522258 805.1023742756223 9.54739008436369 8.041988367663643 1.9195 1.9195 -853701.6719774946
10.599999999999978 1.7340533585298503 0.0 5396.782095841891 3.2179041581097487 798.2759716799123 6.925781627254969 11.086113327317213 1.9195 1.9195 -847583.5485249751
10.699999999999978 1.736835782485268 0.0 5403.479826121779 -3.4798261217796913 801.8146553224614 6.927198276947293 11.083846156896167 1.9195 1.9195 -850362.9290046633
10.799999999999978 1.7421781631547852 0.0 5402.458285035572 -2.4582850355721857 806.7538252132172 6.4287936382100055 11.943142729555426 1.9195 1.9195 -853094.0657888391
10.899999999999977 1.7451622641505562 0.0 5403.958273011398 -3.9582730113982203 813.3733447413598 6.859771846390926 11.192792081036284 1.9195 1.9195 -858350.2479146323
10.999999999999977 1.739784008899802 0.0 5400.591746122698 -0.5917461226985381 815.8854227850748 9.128961125826233 8.410595569608244 1.9195 1.9195 -861293.227619229
11.099999999999977 1.7339577203487522 0.0 5394.623350574871 5.376649425128382 808.5606241010931 9.346455274208003 8.214879090244848 1.9195 1.9195 -855992.7268479163
11.199999999999976 1.7306167286728598 0.0 5396.00261899282 3.9973810071794036 800.648614905723 8.446068179914981 9.090620435978161 1.9195 1.9195 -850269.1315206514
11.299999999999976 1.726626574486174 0.0 5397.845562062085 2.1544379379148473 795.9181223041567 8.675080767057386 8.850638058790548 1.9195 1.9195 -846995.6891698329
11.399999999999975 1.7271384485437662 0.0 5397.639567049713 2.3604329502869357 791.6787905915266 7.440088773334871 10.319769338664074 1.9195 1.9195 -843094.4818797419
11.499999999999975 1.7214215671855175 0.0 5400.062106294203 -0.06210629420263261 790.7654747891364 9.362534579112621 8.200770779666076 1.9195 1.9195 -843594.4419399139
11.599999999999975 1.717595595470533 0.0 5395.175872817908 4.824127182091632 783.9946126583113 8.658300520790675 8.867791065421285 1.9195 1.9195 -838019.0375455241
11.699999999999974 1.7116428708976394 0.0 5397.125747489366 2.8742525106333856 777.8993609456219 9.518919075620166 8.066041888794786 1.9195 1.9195 -834298.0732451604
11.799999999999974 1.71086607713251 0.0 5396.194754417861 3.805245582138921 771.3190868558796 7.804548695766141 9.837852641197829 1.9195 1.9195 -828525.1885875049
11.899999999999974 1.7168151068780928 0.0 5401.18635313858 -1.1863531385794375 771.3772343013112 6.403884937402846 11.9895970571793 1.9195 1.9195 -827773.3411420512
11.999999999999973 1.7147970252772204 0.0 5404.112137129297 -4.112137129296877 777.6742492472481 8.117709325049692 9.458333247172533 1.9195 1.9195 -833540.022648728
12.099999999999973 1.7162296159905233 0.0 5397.856507808515 2.1434921914851714 776.3976148922674 7.274470982947938 10.55471939883735 1.9195 1.9195 -831581.5553580081
12.199999999999973 1.7213843909098565 0.0 5402.078529647232 -2.078529647232144 778.4174224760278 6.530291608757631 11.757514763511024 1.9195 1.9195 -832971.5900102825
12.299999999999972 1.7178768957663895 0.0 5403.056856309937 -3.056856309936727 783.6058295871551 8.552008652660707 8.978007754483755 1.9195 1.9195 -837982.841774618
12.399999999999972 1.718160631627851 0.0 5396.710983155738 3.2890168442619796 780.2677119290031 7.523536063111397 10.205307631402146 1.9195 1.9195 -834571.3710034529
12.499999999999972 1.7224565567934091 0.0 5401.35578595887 -1.355785958870068 780.7834712030839 6.68396801624159 11.487188420625262 1.9195 1.9195 -834847.0803782408
12.599999999999971 1.727516122890165 0.0 5403.921343855909 -3.921343855909379 786.883497942621 6.527529350238226 11.762490198101961 1.9195 1.9195 -839027.0436634836
12.69999999999997 1.7303273696427874 0.0 5403.464012871777 -3.464012871777191 793.4269418738608 6.943073218107581 11.058503574434049 1.9195 1.9195 -843963.4208302982
12.79999999999997 1.7347727071659633 0.0 5401.984155531128 -1.9841555311280605 797.6913584748536 6.616063278330986 11.605088520158327 1.9195 1.9195 -846712.4775749575
12.89999999999997 1.7361911019295615 0.0 5403.082934267182 -3.0829342671820914 802.8764948025116 7.209766310664573 10.64944364235887 1.9195 1.9195 -851068.5985152972
12.99999999999997 1.7353230779389117 0.0 5400.2695163867875 -0.2695163867878744 804.563407520781 7.738665883408981 9.921606793311696 1.9195 1.9195 -852460.8785962021
13.09999999999997 1.736047311712158 0.0 5399.247706186818 0.7522938131825734 803.6177004860048 7.361531469355185 10.429894964060427 1.9195 1.9195 -851608.7010691826
13.199999999999969 1.735628977039578 0.0 5400.623055813463 -0.6230558134628386 804.1766135503842 7.627398443678644 10.066341828993204 1.9195 1.9195 -852319.6839326514
13.299999999999969 1.7409997461997804 0.0 5400.43163240558 -0.43163240558016785 805.048959274755 6.427571015213513 11.945414499235914 1.9195 1.9195 -851908.967111677
13.399999999999968 1.7349449917820525 0.0 5403.08154825435 -3.08154825435046 809.5738729051009 9.443186294273788 8.130730201368397 1.9195 1.9195 -857189.4568805054
13.499999999999968 1.7302858549599827 0.0 5393.999021284021 6.000978715979004 802.4250703541309 8.895831742438196 8.631008569296064 1.9195 1.9195 -851237.6504113224
13.599999999999968 1.733450381155134 0.0 5397.928280428667 2.0717195713329066 796.9616025025479 6.863267531643168 11.187091228194879 1.9195 1.9195 -846671.8487565364
13.699999999999967 1.7327186647251898 0.0 5402.991531427396 -2.9915314273961156 800.2982611855037 7.7142920164631175 9.952954831907237 1.9195 1.9195 -849771.6433265215
13.799999999999967 1.7373900456421443 0.0 5399.689614310087 0.31038568991353643 801.1293370736316 6.56592937153178 11.693698737135186 1.9195 1.9195 -849054.3910234162
13.899999999999967 1.736279246195984 0.0 5403.33429289355 -3.33429289355001 805.6957522281202 7.796248673777288 9.848326190293266 1.9195 1.9195 -853638.6354729454
13.999999999999966 1.7361764783719502 0.0 5398.504290975105 1.4957090248957623 805.0020383989073 7.550322938469359 10.169101457740462 1.9195 1.9195 -852547.4375540089
14.099999999999966 1.7406583324835265 0.0 5400.748528240968 -0.748528240967759 805.4225340638752 6.5900580672337155 11.650883682156941 1.9195 1.9195 -852446.5184739132
14.199999999999966 1.7395034128259366 0.0 5403.20386096509 -3.203860965090207 810.2541501378576 7.795614996775674 9.84912672467237 1.9195 1.9195 -856853.2965296567
14.299999999999965 1.7362436985050531 0.0 5397.947459481556 2.052540518444309 808.7205575965678 8.397573233450382 9.143117644292666 1.9195 1.9195 -855716.6364503152
14.399999999999965 1.734660569484286 0.0 5397.484194403358 2.5158055966418735 804.305510331079 7.924610865625486 9.688803816607313 1.9195 1.9195 -852512.5286732574
14.499999999999964 1.740168135591299 0.0 5400.220755945825 -0.22075594582514024 803.5498538857705 6.405874962017865 11.985872414814374 1.9195 1.9195 -850958.5739862993
14.599999999999964 1.7446708028257196 0.0 5405.026516347089 -5.026516347088532 810.7258159398478 6.573067034870499 11.681000603322266 1.9195 1.9195 -856370.7576279998
14.699999999999964 1.7407538469193937 0.0 5401.897701775191 -1.8977017751913585 815.530920672258 8.589745189857926 8.938565499085538 1.9195 1.9195 -860808.1922537626
14.799999999999963 1.7381974856612672 0.0 5395.96374592092 4.036254079080468 810.6484642275149 8.179531108637821 9.386846138272903 1.9195 1.9195 -856947.3346336882
14.899999999999963 1.7390111724878574 0.0 5398.839025250037 1.1609747499632919 807.3012790752863 7.331447596984614 10.472693009710554 1.9195 1.9195 -854432.265162208
14.999999999999963 1.7436415920075294 0.0 5401.765819676521 -1.7658196765204668 809.2970657055192 6.552965098717664 11.716833348467691 1.9195 1.9195 -855232.4078530312
15.099999999999962 1.7398734193680139 0.0 5402.70748485022 -2.707484850219428 813.8606194023232 8.544408308096175 8.985993790494284 1.9195 1.9195 -859792.8811898543
15.199999999999962 1.7352527642665048 0.0 5395.757967873588 4.242032126411477 809.0315697127025 8.859136487535674 8.666758900037866 1.9195 1.9195 -856080.7109617218
15.299999999999962 1.731546358927084 0.0 5396.551014296506 3.448985703493825 802.3733272348811 8.559411759970724 8.970242599973087 1.9195 1.9195 -851539.6896869775
15.399999999999961 1.7343232366543888 0.0 5398.452642316264 1.5473576837354972 798.7307303202165 6.936640957277393 11.068757987170764 1.9195 1.9195 -847905.8898925381
15.499999999999961 1.7387446049355137 0.0 5403.276989876799 -3.2769898767994863 802.6919293987231 6.607492839765339 11.620141233891491 1.9195 1.9195 -850627.6408255777
15.59999999999996 1.7386427166863867 0.0 5402.832876305542 -2.8328763055426074 808.0728958209955 7.5413833531583405 10.181155950366115 1.9195 1.9195 -854970.2361771982
15.69999999999996 1.7431632225774492 0.0 5399.929755173001 0.07024482699905137 809.1750604133039 6.574726843897303 11.678051700545948 1.9195 1.9195 -854870.038749856
15.79999999999996 1.7374685282356588 0.0 5402.480844205351 -2.4808442053509547 812.6407860919957 9.271803955799296 8.281020647764658 1.9195 1.9195 -859321.1762105777
15.89999999999996 1.7340510263772324 0.0 5394.59592469141 5.404075308589867 806.0783219252614 8.456009295963183 9.079933253698531 1.9195 1.9195 -853715.7595331345
15.99999999999996 1.7292932574509083 0.0 5397.5531699284165 2.4468300715835354 800.3394104235579 8.93704941209032 8.591202359934323 1.9195 1.9195 -850360.6416762051
16.09999999999996 1.7295018996419762 0.0 5397.118346288642 2.8816537113581373 795.2417043939029 7.5012187289756564 10.235670065640766 1.9195 1.9195 -845700.7221509911
16.19999999999996 1.732278002147503 0.0 5401.257605674385 -1.257605674384975 795.7918496154953 6.94358181965313 11.057693564246872 1.9195 1.9195 -845904.8049406798
16.29999999999996 1.7318387213019422 0.0 5401.950834765221 -1.950834765220909 799.073800605631 7.64601403805637 10.04183351192455 1.9195 1.9195 -848622.5852975881
16.399999999999963 1.7351790467025614 0.0 5399.748440219142 0.25155978085795605 799.5465068148558 6.82343262055328 11.252400993706049 1.9195 1.9195 -848192.242846691
16.499999999999964 1.737138650685434 0.0 5402.823316755848 -2.823316755848507 803.4178987767625 7.092847625071161 10.82498934963793 1.9195 1.9195 -851467.3404598945
16.599999999999966 1.7316663504024397 0.0 5400.123458418392 -0.12345841839188719 804.7889379927565 9.207195827842554 8.339129680267833 1.9195 1.9195 -853391.6156142335
16.699999999999967 1.727631203877807 0.0 5395.0180093747795 4.981990625220674 797.8216595712189 8.686077357329095 8.839433134361272 1.9195 1.9195 -848023.4091300344
16.79999999999997 1.722502208627459 0.0 5397.078053046996 2.921946953004529 791.5922722893418 9.112135418197393 8.426125872390623 1.9195 1.9195 -844075.8682659529
16.89999999999997 1.7194745135355118 0.0 5396.436959920759 3.5630400792408627 785.3330433096177 8.394230613174871 9.146758474742478 1.9195 1.9195 -839071.519247847
16.99999999999997 1.7158322960815104 0.0 5397.975403214698 2.0245967853019278 780.969657445529 8.604597382053331 8.92313685241573 1.9195 1.9195 -836124.3880430468
17.099999999999973 1.7113535249192977 0.0 5397.131032482145 2.8689675178549914 776.0688531759032 8.915087313285643 8.612366576105114 1.9195 1.9195 -832585.9564285512
