t ω_g β v_dc err_v i_f_ref_d v_w m_m_ref
40.2 1.71579 0 5398.35 1.65318 780.918 9.06678 -835667
40.3 1.71863 0 5398.15 1.84806 777.613 11.009 -832541
40.4 1.72241 0 5403.16 -3.15665 781.278 11.3222 -835308
40.5 1.71661 0 5401.45 -1.44922 784.658 8.14707 -838985
40.6 1.71268 0 5394.6 5.40448 777.658 8.81121 -833343
40.7 1.71075 0 5397.73 2.27428 772.162 9.46725 -829534
40.8 1.71485 0 5399.87 0.134906 771.007 11.3814 -827661
40.9 1.71271 0 5402.88 -2.88059 775.009 9.41221 -831629
41 1.71109 0 5397.61 2.39092 772.861 9.57027 -829563
41.1 1.71436 0 5399.6 0.39538 771.29 11.1182 -827994
41.2 1.71284 0 5402.41 -2.40724 774.515 9.60783 -831160
41.3 1.71071 0 5398.09 1.91098 772.843 9.40595 -829680
41.4 1.70785 0 5398.23 1.77019 769.538 9.15235 -827624
41.5 1.70384 0 5397.69 2.30846 765.535 8.74451 -824861
41.6 1.70125 0 5397.16 2.84461 760.548 9.20903 -820992
41.7 1.70144 0 5398.76 1.24088 757.594 10.099 -818490
41.8 1.69615 0 5399.72 0.277039 756.677 8.25058 -818677
41.9 1.70082 0 5396.91 3.09196 752.203 11.4876 -813592
42 1.69917 0 5403.81 -3.80815 756.258 9.50513 -818085
42.1 1.69825 0 5398.05 1.94524 755.132 9.73562 -816491
42.2 1.70292 0 5400.21 -0.212546 754.606 11.4996 -815607
42.3 1.70113 0 5403.24 -3.24144 759.264 9.46862 -820107
42.4 1.70123 0 5398.05 1.94698 757.895 10.0703 -818375
42.5 1.69942 0 5400.03 -0.0261669 757.106 9.45848 -818477
42.6 1.70268 0 5399.24 0.76064 756.046 11.0522 -816739
42.7 1.70317 0 5402.63 -2.62534 759.422 10.1989 -819869
42.8 1.69966 0 5399.37 0.631371 759.646 8.8986 -820341
42.9 1.69597 0 5396.85 3.15009 754.939 8.82231 -816965
43 1.69773 0 5398.18 1.81961 751.04 10.5635 -813426
43.1 1.7015 0 5402.35 -2.35189 753.582 11.2069 -815108
43.2 1.6986 0 5401.99 -1.98607 757.378 9.09801 -818733
43.3 1.69427 0 5396.72 3.28188 753.596 8.59145 -815944
43.4 1.68909 0 5396.58 3.41889 747.387 8.26324 -811790
43.5 1.69206 0 5397.47 2.53473 742.366 10.9107 -806837
43.6 1.69714 0 5403.57 -3.57447 746.328 11.5932 -809680
43.7 1.69361 0 5402.64 -2.63901 751.562 8.8664 -814546
43.8 1.69853 0 5397.47 2.53419 749.11 11.5515 -811164
43.9 1.70034 0 5404.25 -4.25024 754.024 10.5926 -815884
44 1.70591 0 5401.47 -1.47493 757.904 11.8022 -817620
44.1 1.70565 0 5403.61 -3.60916 763.615 9.97474 -822988
44.2 1.70388 0 5398.77 1.22636 763.417 9.48991 -822732
44.3 1.70154 0 5398.4 1.60191 760.64 9.29684 -821025
44.4 1.70466 0 5399.1 0.896121 758.698 11.0213 -818776
44.5 1.70736 0 5402.97 -2.96779 762.5 10.9025 -821783
44.6 1.70248 0 5400.74 -0.741339 764.803 8.4298 -824383
44.7 1.69973 0 5395.68 4.31865 759.032 9.15311 -819677
44.8 1.69871 0 5398.61 1.39234 755.239 9.70584 -817032
44.9 1.69441 0 5399.08 0.92492 753.346 8.60105 -816051
45 1.69879 0 5397.73 2.26907 749.757 11.3855 -811922
45.1 1.70186 0 5404.17 -4.16723 754.666 10.9885 -816132
45.2 1.69639 0 5400.75 -0.752434 757.493 8.18502 -819078
45.3 1.69254 0 5395.05 4.94897 750.839 8.75307 -813822
45.4 1.68703 0 5397.27 2.72643 744.899 8.12738 -810137
45.5 1.68689 0 5396.71 3.28658 739.112 9.92933 -804868
45.6 1.68856 0 5400.91 -0.90561 738.995 10.4933 -804737
45.7 1.68926 0 5401.3 -1.30162 741.213 10.1974 -806330
45.8 1.69447 0 5400.99 -0.986655 743.155 11.6231 -806994
45.9 1.69631 0 5403.84 -3.84448 748.99 10.5828 -811988
46 1.70097 0 5401.26 -1.26305 752.4 11.4837 -813751
46.1 1.70033 0 5402.92 -2.91826 757.047 9.8302 -818230
46.2 1.70134 0 5399.05 0.947593 756.949 10.3518 -817605
46.3 1.70277 0 5401.01 -1.0054 757.964 10.4891 -818578
46.4 1.7072 0 5401.58 -1.57858 760.615 11.4447 -819957
46.5 1.71052 0 5403.44 -3.44259 766.135 11.1129 -824228
46.6 1.71217 0 5401.99 -1.99227 770.401 10.605 -827434
46.7 1.71102 0 5400.52 -0.521015 771.98 9.72034 -829039
46.8 1.71391 0 5399.38 0.617166 771.332 10.9958 -827926
46.9 1.71867 0 5402.98 -2.98009 775.269 11.6157 -830721
47 1.71369 0 5402.28 -2.28222 779.748 8.44101 -835345
47.1 1.70791 0 5394.8 5.20494 773.382 8.11657 -830509
47.2 1.71164 0 5397.13 2.86598 767.137 11.2473 -824916
47.3 1.71055 0 5403.42 -3.41645 770.736 9.73903 -828519
47.4 1.70574 0 5397.94 2.05953 769.282 8.46803 -827470
47.5 1.70306 0 5396.24 3.7579 763.114 9.1895 -822820
47.6 1.70339 0 5398.88 1.12213 759.94 10.1519 -820234
47.7 1.69915 0 5400.01 -0.00503129 759.471 8.64494 -820557
47.8 1.70123 0 5397.23 2.77072 755.569 10.679 -816480
47.9 1.69684 0 5401.4 -1.40369 756.372 8.58068 -818472
48 1.69439 0 5396.26 3.74153 751.696 9.22932 -814252
48.1 1.69701 0 5399.24 0.756996 749.043 10.8276 -811906
48.2 1.69966 0 5402.65 -2.64549 752.449 10.8483 -814421
48.3 1.69701 0 5401.08 -1.08406 755.098 9.17459 -816962
48.4 1.70297 0 5398.6 1.39525 753.592 11.9102 -814419
48.5 1.70304 0 5404.63 -4.63212 759.527 10.0668 -820150
48.6 1.69972 0 5398.73 1.27052 759.701 8.96304 -820215
48.7 1.69973 0 5397.57 2.42871 755.74 10.0345 -817021
48.8 1.69588 0 5399.96 0.0419189 754.651 8.76362 -817034
48.9 1.69575 0 5397.27 2.73496 750.78 9.97367 -813331
49 1.70131 0 5401.26 -1.2633 751.4 11.7715 -813212
49.1 1.70738 0 5404.9 -4.90184 758.843 11.972 -818555
49.2 1.71201 0 5404.21 -4.20869 766.851 11.5345 -824406
49.3 1.70753 0 5401.74 -1.73849 771.085 8.59554 -828881
49.4 1.70994 0 5396.49 3.51273 766.873 10.8272 -824549
49.5 1.70613 0 5401.81 -1.81132 767.935 8.82159 -826878
49.6 1.71215 0 5397.89 2.11452 765.724 11.9866 -823192
49.7 1.70639 0 5403.95 -3.94535 770.387 8.11675 -829018
49.8 1.7101 0 5395.61 4.39401 765.868 11.2354 -823447
49.9 1.71281 0 5403.84 -3.83563 769.41 10.9355 -827036
50 1.71196 0 5401.37 -1.37293 772.97 9.8192 -829659
50.1 1.7115 0 5398.85 1.15402 771.926 9.93841 -828835
50.2 1.71545 0 5400.41 -0.406488 772.01 11.3405 -828382
50.3 1.70965 0 5402.06 -2.06074 775.086 8.11398 -832217
50.4 1.7123 0 5395.64 4.36026 769.816 10.9146 -826592
50.5 1.71307 0 5402.84 -2.83926 771.968 10.3343 -829159
50.6 1.71302 0 5400.23 -0.23449 773.502 10.0749 -829908
50.7 1.7107 0 5399.43 0.573536 772.793 9.34214 -829855
50.8 1.71468 0 5398.97 1.03289 771.095 11.3453 -827610
50.9 1.71831 0 5403.76 -3.76456 775.961 11.252 -831470
51 1.71518 0 5401.58 -1.57984 779.783 9.09387 -834991
51.1 1.714 0 5396.98 3.01587 776.204 9.72446 -831953
51.2 1.71097 0 5399.16 0.84302 773.737 9.10794 -830809
51.3 1.71168 0 5398.14 1.85849 770.761 10.3077 -827873
51.4 1.70664 0 5400.16 -0.163241 770.203 8.39012 -828560
51.5 1.70947 0 5396.73 3.27491 765.658 10.9539 -823690
51.6 1.70825 0 5402.54 -2.54188 767.851 9.6861 -826418
51.7 1.71306 0 5399.49 0.512539 768.207 11.5998 -825241
51.8 1.70865 0 5402.91 -2.90812 772.087 8.62431 -829899
51.9 1.7142 0 5397.01 2.99043 769.106 11.8451 -825630
52 1.71543 0 5404.78 -4.78095 774.575 10.4879 -831007
52.1 1.71396 0 5399.92 0.0750351 776.496 9.62898 -832200
52.2 1.71533 0 5398.89 1.11264 774.897 10.5321 -830768
52.3 1.71767 0 5401.6 -1.60488 776.686 10.844 -832100
52.4 1.71356 0 5400.88 -0.876267 778.601 8.75059 -834370
52.5 1.71851 0 5397.42 2.58192 775.335 11.6748 -830378
52.6 1.71969 0 5404.36 -4.36007 780.383 10.4947 -835183
52.7 1.71632 0 5399.66 0.335135 781.76 9.01602 -836336
52.8 1.7221 0 5398.2 1.80389 779.076 11.9663 -833057
52.9 1.71825 0 5404.14 -4.13696 784.14 8.86189 -838678
53 1.72189 0 5396.94 3.05942 781.584 11.2764 -834931
53.1 1.72761 0 5404.02 -4.02137 785.953 11.9808 -838475
53.2 1.72401 0 5403.17 -3.16685 792.12 8.97114 -844058
53.3 1.72049 0 5395.92 4.08123 787.712 8.98506 -840538
53.4 1.72234 0 5398.25 1.7488 783.518 10.7155 -837108
53.5 1.72264 0 5401.98 -1.97619 785.56 10.2328 -838910
53.6 1.7211 0 5399.7 0.303031 785.971 9.63987 -839206
53.7 1.71983 0 5398.6 1.39868 783.872 9.72179 -837703
53.8 1.72428 0 5400 -0.00433788 783.285 11.5473 -836467
53.9 1.72556 0 5403.63 -3.63453 788.408 10.5523 -840803
54 1.72235 0 5399.78 0.219727 789.64 9.10124 -842049
54.1 1.72427 0 5397.74 2.26472 786.355 10.7445 -838928
54.2 1.7266 0 5402.25 -2.25311 788.57 10.8871 -840792
54.3 1.73029 0 5402.02 -2.01602 792.366 11.3385 -843064
54.4 1.72482 0 5401.48 -1.47802 795.303 8.31137 -846676
54.5 1.72428 0 5395.38 4.62383 789.415 9.97343 -841336
54.6 1.72518 0 5400.54 -0.542739 788.219 10.4326 -840806
54.7 1.72702 0 5401.08 -1.08281 789.975 10.7345 -841685
54.8 1.72277 0 5400.51 -0.506616 791.148 8.74188 -843477
54.9 1.7251 0 5396.98 3.01887 787.109 10.881 -839328
55 1.72404 0 5402.16 -2.16373 788.878 9.8096 -841604
55.1 1.7197 0 5398.26 1.74188 787.341 8.69614 -840574
55.2 1.71891 0 5396.82 3.17726 782.125 9.87013 -836343
55.3 1.7198 0 5400.23 -0.23064 781.103 10.4023 -835573
55.4 1.72136 0 5401.02 -1.016 782.633 10.6198 -836437
55.5 1.72219 0 5401.1 -1.10206 784.616 10.3978 -837955
55.6 1.71623 0 5399.46 0.541385 784.321 8.08311 -838770
55.7 1.71825 0 5395.86 4.13745 778.261 10.7466 -832974
55.8 1.71657 0 5402.08 -2.0809 779.439 9.57546 -834932
55.9 1.71214 0 5397.86 2.14455 777.3 8.63279 -833299
56 1.70674 0 5396.17 3.83094 770.993 8.25866 -829003
56.1 1.70735 0 5396.9 3.09694 765.005 10.2536 -823789
56.2 1.70911 0 5401.49 -1.48991 765.791 10.6219 -824370
56.3 1.71429 0 5401.96 -1.95882 769.183 11.7245 -826072
56.4 1.71925 0 5404.19 -4.188 775.914 11.6815 -831087
56.5 1.71676 0 5402.46 -2.45804 781.153 9.31412 -835902
56.6 1.71575 0 5397.3 2.69786 778.394 9.78634 -833486
56.7 1.71794 0 5399.98 0.0244224 777.216 10.8003 -832506
56.8 1.71633 0 5401.54 -1.53741 779.372 9.59542 -834635
56.9 1.71175 0 5397.79 2.20786 776.913 8.57913 -833067
57 1.71234 0 5397.01 2.99248 771.76 10.2743 -828630
57.1 1.71462 0 5401.47 -1.46827 772.56 10.8101 -829204
57.2 1.7188 0 5402.21 -2.20559 776.29 11.4285 -831412
57.3 1.71506 0 5402.08 -2.08086 780.157 8.88833 -835466
57.4 1.71991 0 5397.42 2.57597 777.41 11.6477 -831840
57.5 1.71666 0 5403.55 -3.54816 781.317 9.06286 -836543
57.6 1.71186 0 5396.26 3.73547 777.558 8.49623 -833394
57.7 1.71228 0 5397 2.9958 771.753 10.22 -828731
57.8 1.71073 0 5400.83 -0.831633 771.655 9.59307 -829137
57.9 1.71546 0 5399.54 0.456327 771.365 11.5848 -827643
58 1.71281 0 5403.19 -3.18869 775.664 9.24436 -832221
58.1 1.71549 0 5397.83 2.16737 773.962 10.9396 -829656
58.2 1.72104 0 5403.12 -3.12116 777.441 11.8852 -832253
58.3 1.72439 0 5404.21 -4.20807 784.694 11.1971 -837650
58.4 1.72174 0 5401.18 -1.17666 788.136 9.28312 -840914
58.5 1.71655 0 5396.77 3.22925 784.085 8.37556 -838333
58.6 1.71949 0 5397.09 2.90596 778.621 11.0429 -833282
58.7 1.72476 0 5403.74 -3.73537 782.652 11.8146 -836141
58.8 1.73016 0 5404.25 -4.2455 790.218 11.8882 -841274
58.9 1.72714 0 5402.65 -2.65351 795.756 9.18319 -846546
59 1.72166 0 5396.14 3.85955 791.443 8.2919 -843593
59.1 1.72198 0 5396.51 3.49295 784.885 10.2358 -838249
59.2 1.72498 0 5401.56 -1.55853 785.6 11.091 -838563
59.3 1.72179 0 5401.65 -1.65368 788.591 9.10069 -841491
59.4 1.71709 0 5396.46 3.53506 784.311 8.55836 -838377
59.5 1.72226 0 5397.84 2.15701 779.773 11.7689 -833806
59.6 1.71847 0 5403.91 -3.90961 784.367 8.88461 -838838
59.7 1.71259 0 5395.59 4.40937 779.812 8.09807 -835152
59.8 1.71377 0 5396.42 3.57917 772.9 10.4623 -829445
59.9 1.71277 0 5401.62 -1.62434 773.671 9.7763 -830583
60 1.71579 0 5399.57 0.431685 773.751 11.0468 -829616
60.1 1.72123 0 5403.1 -3.10097 777.938 11.8513 -832541
60.2 1.7253 0 5404.16 -4.15962 785.113 11.4296 -837834
60.3 1.72943 0 5402.78 -2.77636 790.789 11.4738 -841797
60.4 1.72936 0 5402.41 -2.40796 795.359 10.1468 -845834
60.5 1.7241 0 5398.54 1.46252 794.319 8.38344 -845765
60.6 1.72839 0 5396.82 3.17586 789.224 11.5214 -840625
60.7 1.72521 0 5403.46 -3.45775 792.75 9.11918 -844822
60.8 1.71907 0 5396.12 3.88263 788.745 8.02693 -841710
60.9 1.71673 0 5395.58 4.42182 780.868 9.35977 -835733
61 1.71865 0 5399.56 0.44285 778.37 10.7196 -833453
61.1 1.71871 0 5401.75 -1.75419 780.654 10.1398 -835321
61.2 1.72108 0 5400.1 -0.0973496 781.534 10.8713 -835386
61.3 1.71603 0 5400.91 -0.912543 782.862 8.42425 -837690
61.4 1.71134 0 5395.29 4.70613 776.618 8.53891 -832775
61.5 1.71487 0 5397.88 2.11712 771.639 11.2034 -828235
61.6 1.71031 0 5402.58 -2.58304 774.381 8.57743 -831656
61.7 1.71619 0 5397.08 2.92158 771.36 11.9631 -827235
61.8 1.72181 0 5405.7 -5.70455 778.159 11.9104 -832933
61.9 1.72718 0 5404.11 -4.11185 786.371 11.8642 -838393
62 1.72869 0 5403.26 -3.25799 792.705 10.6389 -843638
62.1 1.72522 0 5399.79 0.209988 793.79 9.02276 -845108
62.2 1.72847 0 5397.75 2.25353 790.526 11.1898 -841718
62.3 1.73066 0 5403.26 -3.25964 794.163 10.8616 -844900
62.4 1.73217 0 5401.38 -1.38317 797.494 10.6606 -847034
62.5 1.72932 0 5400.3 -0.297891 798.501 9.24733 -848520
62.6 1.73429 0 5398.46 1.53556 796.463 11.7758 -845723
62.7 1.73026 0 5403.47 -3.46552 800.695 8.85186 -850600
62.8 1.72975 0 5396.24 3.75809 796.869 10.0097 -846648
62.9 1.73034 0 5400.26 -0.257951 795.639 10.3588 -846150
63 1.72768 0 5400.17 -0.165343 795.982 9.30612 -846724
63.1 1.72956 0 5398.22 1.78136 793.542 10.7604 -844125
63.2 1.73446 0 5402.52 -2.52475 796.344 11.7522 -845960
63.3 1.73775 0 5403.87 -3.86848 802.865 11.2503 -850763
63.4 1.73628 0 5401.44 -1.4399 806.534 9.73283 -853994
63.5 1.73961 0 5398.93 1.071 805.636 11.2742 -852550
63.6 1.7403 0 5402.81 -2.81409 809.147 10.4392 -855826
63.7 1.74569 0 5400.89 -0.886191 811.588 11.9794 -856503
